Name,Nation,Rank,Rating,Type,Premium,RP,Price,Free,Surv.Mods,Armour.Hull.front,Armour.Hull.side,Armour.Hull.back,Armour.Turret.front,Armour.Turret.side,Armour.Turret.back,Crew,Visibility,Speed.Forward,Speed.Back,HP,HP/t,Weight,Eco.Repair,Eco.Reward.Lions,Eco.Reward.RP,Arma.Mods,Arma.Main.Caliber,Arma.Main.Ammo,Arma.Main.Rate,Arma.Main.Reload,Arma.Main.Mods,Arma.Main.Penetration,MG.1st.Caliber,MG.1st.Ammo,MG.1st.Rate,MG.1st.Reload,MG.2nd.Caliber,MG.2nd.Ammo,MG.2nd.Rate,MG.2nd.Reload,PROS_CONS.Pros,PROS_CONS.Cons,PROS_CONS.Ratio
Pvkv II,Sweden,III,"3,7",Tank destroyer,,18000,77000,,,50,20,15,15,10,10,5,101,47,6,315,"26,3","12,0",1400→1731,"0,6","1,36",,"75,0",32,,"13,0",,158,"8,0",2000,649,"10,4",,,,,5,7,0.71
Pvkv m/43 (1946),Sweden,III,"4,0",Tank destroyer,,40000,150000,,,70,30,20,70,30,25,4,91,51,6,782,"34,1","22,9",2800→3463,"0,8","1,54",,"75,0",43,,"8,7",,146,"8,0",2000,649,"10,4",,,,,8,7,1.14
Pvkv m/43 (1963),Sweden,IV,"4,7",Tank destroyer,,63000,200000,,,70,30,20,70,30,25,4,91,51,6,618,"24,7","25,0",3260→4032,"1,1","1,72",,"75,0",43,,"8,7",,241,"8,0",2000,649,"10,4",,,,,5,7,0.71
Pvrbv 551,Sweden,VI,"8,0",Tank destroyer,,180000,500000,,Smoke grenades,25,10,5,0,0,0,4,93,42,8,259,"26,7","9,7",5160→6692,"1,5","2,14",Night vision device,,8,7,"13,0",,800,,,,,,,,,5,6,0.83
QF 3.7 Ram,Britain,III,"5,3",Tank destroyer,•,0,0,Bundle or Gift,,50,38,10,10,10,0,6,90,44,6,763,"26,3","29,0",3400,"1,8","3,32",,"94,0",44,,"7,8",,202,,,,,,,,,9,8,1.12
RakJPz 2,Germany,V,"7,7",Tank destroyer,,150000,420000,,Smoke grenades,50,30,30,50,30,30,4,71,77,77,954,"41,5","23,0",6000→7638,"1,5","2,08",,"2,0",14,,"13,0",,600,"7,62",2500,1200,"10,4",,,,,10,11,0.91
RakJPz 2 (HOT),Germany,VI,"8,0",Tank destroyer,,180000,500000,,Smoke grenades,50,30,30,50,30,30,4,71,77,77,954,"41,5","23,0",7710→10524,"1,5","2,14",Night vision device,,20,,"10,0",Autoloader,700,"7,62",2500,1200,"8,0",,,,,6,5,1.2
Ro-Go Exp.,Japan,I,"1,7",Tank destroyer,,5900,6300,,,25,25,25,12,0,0,7,107,25,8,553,"21,7","25,5",350→432,"0,2","1,06",,"120,0",16,,"13,0",,62,"7,7",1950,499,"3,9",,,,,2,4,0.5
SAu 40,France,II,"1,7",Tank destroyer,,7900,10000,,,40,40,34,38,38,38,3,99,41,6,363,"15,1","24,0",410→507,"0,3","1,12",,"75,0",101,,"7,2",,75,"7,5",3250,551,"6,5",,,,,3,5,0.6
SAV 20.12.48,Sweden,II,"3,7",Tank destroyer,•,0,0,Bundle or Gift,Smoke grenades,30,15,15,15,15,15,3,69,53,21,763,"38,2","20,0",3100,"1,2","2,6",,"120,0",62,,"1,2",Autoloader,94,,,,,,,,,8,8,1.0
Sav m/43 (1944),Sweden,II,"1,7",Tank destroyer,,7900,10000,,,50,15,15,50,13,13,4,79,47,6,305,"26,1","11,7",380→470,"0,3","1,12",,"75,0",80,,"7,6",,67,,,,,,,,,7,6,1.17
Sav m/43 (1946),Sweden,II,"3,0",Tank destroyer,,11000,38000,,,50,15,15,50,13,13,4,73,47,6,305,"25,4","12,0",730→903,"0,6","1,24",,"105,0",41,,"13,0",,240,,,,,,,,,5,5,1.0
Sd.Kfz.234/3,Germany,I,"2,0",Tank destroyer,•,0,0,Bundle or Gift,,30,8,10,14,14,10,4,84,98,98,401,"34,9","11,5",580,"0,4","2,0",,"75,0",50,,"4,3",,100,,,,,,,,,5,9,0.56
Sd.Kfz.234/4,Germany,III,"4,3",Tank destroyer,•,0,0,Bundle or Gift,,30,8,10,14,14,10,4,84,98,98,401,"34,3","11,7",680,"1,2","2,72",,"75,0",36,,"7,6",,177,"7,92",2000,1200,"10,4",,,,,6,6,1.0
Sd.Kfz.251/10,Germany,I,"1,0",Tank destroyer,•,0,0,Bundle or Gift,,14,8,8,6,0,0,5,88,57,12,191,"23,9","8,0",170,"0,4","2,0",,"37,0",168,,"3,5",,77,,,,,,,,,4,7,0.57
Sd.Kfz.251/22,Germany,II,"3,0",Tank destroyer,•,0,0,Bundle or Gift,,14,8,8,8,0,0,5,88,57,12,191,"19,3","9,9",2900,"1,0","2,48",,"75,0",24,,"7,6",,177,,,,,,,,,4,5,0.8
Shturm-S,USSR,VI,"8,3",Tank destroyer,,270000,740000,,ESS,14,7,7,0,0,0,2,65,67,12,458,"38,8","11,8",5780→7704,"1,5","2,26",Thermal imager,,12,8,"13,0",Autoloader,800,,,,,,,,,5,6,0.83
Spj fm/43-44,Sweden,I,"2,0",Tank destroyer,,4000,2100,,,50,15,15,50,15,10,5,79,47,6,305,"30,5","10,0",270→333,"0,1","1,0",,"150,0",10,,"19,5",,48,"8,0",2000,649,"10,4",,,,,5,6,0.83
StuG III A,Germany,I,"2,3",Tank destroyer,,5900,6300,,Smoke grenades,50,30,30,50,30,30,4,67,47,11,572,"29,2","19,6",270→350,"0,2","1,06",,"75,0",44,,"4,3",,100,,,,,,,,,7,6,1.17
StuG III F,Germany,II,"3,3",Tank destroyer,,9200,22000,,Smoke grenades,50,30,30,50,30,30,4,73,44,9,572,"25,2","22,7",520→679,"0,4","1,18",,"75,0",44,,"7,6",,159,,,,,,,,,5,4,1.25
▄StuG III G,Italy,III,"4,3",Tank destroyer,,33000,140000,,Smoke grenades,80,30,50,80,30,30,4,74,44,9,572,"23,4","24,4",1410→1830,"0,7","1,48",,"75,0",54,,"7,6",,162,,,,,,,,,3,2,1.5
StuH 42 G,Germany,II,"3,0",Tank destroyer,,7900,10000,,,80,30,30,80,30,30,4,74,44,9,572,"23,4","24,4",390→528,"0,3","1,12",,"105,0",36,,"13,0",,115,,,,,,,,,7,14,0.5
Striker,Britain,V,"8,0",Tank destroyer,,150000,420000,,Smoke grenades,25,12,12,0,0,0,3,100,88,88,363,"43,7","8,3",4700→6133,"1,5","2,08",Night vision device | Thermal imager,,10,,"0,6",Two-plane stabilizer,700,"7,62",2500,650,"10,4",,,,,8,8,1.0
StuG III G,Germany,II,"4,3",Tank destroyer,,14000,55000,,,80,30,50,80,30,30,4,74,44,9,572,"23,4","24,4",860→1165,"0,6","1,3",,"75,0",54,,"7,6",,162,,,,,,,,,6,5,1.2
Sturer Emil,Germany,III,"4,3",Tank destroyer,,33000,140000,,Smoke grenades,50,20,10,50,30,20,5,103,28,6,591,"16,2","36,5",1400→1817,"0,7","1,48",,"128,0",15,,"19,4",,245,,,,,,,,,6,6,1.0
SU-100,USSR,IV,"6,0",Tank destroyer,,71000,210000,,,75,45,45,75,45,45,4,77,55,9,954,"30,2","31,6",3630→4490,"1,1","1,78",,"100,0",33,,"13,7",,236,,,,,,,,,6,5,1.2
SU-122-54,USSR,V,"6,7",Tank destroyer,,95000,270000,,Smoke grenades,100,80,45,100,80,30,5,70,55,9,992,"27,6","36,0",2900→4129,"1,4","1,9",Rangefinder | Night vision device,"122,0",35,,"16,0",,400,"14,5",300,600,"10,4","14,5",300,600,"10,4",7,9,0.78
␗SU-100,China,IV,"6,0",Tank destroyer,,95000,270000,,,75,45,45,75,45,45,4,77,55,9,954,"30,2","31,6",5230→6469,"1,2","1,9",,"100,0",33,,"13,7",,236,,,,,,,,,5,4,1.25
SU-100P,USSR,IV,"6,3",Tank destroyer,,82000,240000,,,25,15,8,20,15,0,5,81,71,23,763,"35,3","21,6",3790→4688,"1,1","1,84",,"100,0",50,,"9,8",,236,,,,,,,,,8,5,1.6
SU-122P,USSR,IV,"5,7",Tank destroyer,•,0,4880,,,75,45,45,75,45,45,4,77,55,9,954,"29,8","32,0",2100,"1,8","3,44",,"122,0",28,,"21,7",,227,,,,,,,,,4,4,1.0
SU-100Y,USSR,III,"5,0",Tank destroyer,•,0,2980,,,60,60,60,60,60,60,6,36,36,5,1622,"25,3","64,0",1170,"2,0","3,2",,"130,0",30,,"25,0",,199,,,,,,,,,6,6,1.0
SU-122,USSR,II,"2,3",Tank destroyer,,7900,10000,,,45,45,45,45,45,45,5,76,60,10,954,"30,9","30,9",520→643,"0,3","1,12",,"122,0",40,,"23,6",,160,,,,,,,,,6,8,0.75
SU-152,USSR,III,"4,3",Tank destroyer,,18000,77000,,,60,60,60,75,60,60,5,86,47,18,1145,"25,2","45,5",1090→1348,"0,6","1,36",,"152,0",20,,"27,7",,169,,,,,,,,,8,5,1.6
SU-5-1,USSR,I,"1,0",Tank destroyer,,2900,700,,,15,15,10,15,15,0,5,77,33,4,172,"17,2","10,0",100→123,"0,1","1,0",,"76,0",8,,"5,6",,100,,,,,,,,,6,6,1.0
SU-57,USSR,I,"2,3",Tank destroyer,•,0,550,,,6,6,6,6,6,6,5,88,80,11,282,"32,8","8,6",540,"0,6","2,12",,"57,0",99,,"5,2",,118,,,,,,,,,6,4,1.5
SU-57B,USSR,II,"2,7",Tank destroyer,,11000,38000,,,25,16,16,25,16,16,4,70,44,6,198,"20,8","9,5",770→952,"0,6","1,24",,"57,0",72,,"5,6",,143,,,,,,,,,3,4,0.75
SU-76D,USSR,II,"2,3",Tank destroyer,•,0,0,Bundle or Gift,,25,16,10,0,0,0,4,70,40,6,210,"18,1","11,6",780,"0,8","2,36",,"76,0",71,,"9,0",,119,,,,,,,,,4,4,1.0
SU-85,USSR,III,"4,3",Tank destroyer,,26000,110000,,,45,45,45,45,45,45,4,86,60,10,954,"32,2","29,6",1000→1236,"0,5","1,42",,"85,0",48,,"9,6",,143,,,,,,,,,6,4,1.5
SU-85A,USSR,II,"4,0",Tank destroyer,•,0,0,Bundle or Gift,,25,15,15,25,10,10,4,75,44,6,267,"21,9","12,2",830,"1,4","2,84",,"85,0",42,,"9,6",,187,,,,,,,,,3,5,0.6
SU-85M,USSR,III,"5,0",Tank destroyer,,40000,150000,,,75,45,45,75,45,45,4,77,60,10,954,"30,2","31,6",1830→2263,"0,7","1,54",,"85,0",60,,"9,6",,187,,,,,,,,,6,8,0.75
Swingfire,Britain,V,"7,3",Tank destroyer,,130000,370000,,Smoke grenades,12,12,10,10,10,10,3,100,57,10,458,"28,8","15,9",5040→6577,"1,5","2,02",Night vision device,"2,0",14,,"13,0",,535,"7,62",2500,500,"10,4",,,,,8,6,1.33
T28,USA,IV,"6,7",Tank destroyer,•,0,7480,,,305,50,50,305,63,50,4,110,14,5,954,"16,1","59,4",2200,"1,8","3,68",,"105,0",62,,"20,0",,287,"12,7",1000,577,"10,4",,,,,3,7,0.43
SU-76M,USSR,I,"2,0",Tank destroyer,,5900,6300,,,25,15,15,25,10,15,4,75,34,6,267,"25,4","10,5",280→346,"0,2","1,06",,"76,0",60,,"9,0",,119,,,,,,,,,6,6,1.0
SU-76M (5th Gv.Kav.Corps),USSR,II,"2,0",Tank destroyer,•,0,0,Bundle or Gift,,25,15,15,25,10,15,4,75,34,6,267,"25,4","10,5",1100,"0,8","2,36",,"76,0",60,,"9,0",,119,,,,,,,,,6,6,1.0
␗SU-76M,China,I,"2,0",Tank destroyer,,5900,6300,,,25,15,15,25,10,15,4,75,34,6,267,"25,4","10,5",280→346,"0,2","1,06",,"76,0",60,,"9,0",,119,,,,,,,,,6,6,1.0
T55E1,USA,III,"4,3",Tank destroyer,•,0,0,Bundle or Gift,,0,0,0,0,0,0,4,84,87,58,565,"41,2","13,7",1500,"1,4","3,08",,"76,0",42,,"6,5",,146,,,,,,,,,6,6,1.0
Type 75 MLRS,Japan,V,"7,0",Tank destroyer,•,0,8200,,,20,12,25,25,10,10,3,98,55,14,572,"34,7","16,5",2720,"1,8","3,92",Night vision device,"130,0",30,,"10,4",,51,"12,7",600,577,"10,4",,,,,3,4,0.75
T95,USA,V,"7,0",Tank destroyer,,110000,310000,,,305,152,50,305,63,50,4,110,14,5,954,"11,1","86,2",8360→10483,"1,1","1,96",,"105,0",62,,"20,0",,287,"12,7",1000,577,"10,4",,,,,9,11,0.82
Tortoise,Britain,IV,"6,7",Tank destroyer,,63000,200000,,Smoke grenades,170,152,100,215,152,110,7,129,21,21,1240,"15,3","81,3",6300→8177,"1,3","1,72",,"94,0",60,,"11,1",,253,"2,0",6750,600,"10,4",,,,,6,7,0.86
Type 60 ATM,Japan,V,"6,7",Tank destroyer,,95000,270000,,,20,12,20,0,0,0,6,71,50,10,420,"35,0","12,0",5840→7189,"1,5","1,9",,"2,0",6,,"13,0",,500,"12,7",800,577,"10,4","7,62",1500,500,"10,4",3,3,1.0
Type 60 SPRG (C),Japan,IV,"6,7",Tank destroyer,,82000,240000,,,16,10,10,10,10,10,3,68,60,26,286,"37,1","7,7",3520→4607,"1,2","1,84",,"106,0",5,,"13,0",,433,"106,0",5,,"13,0","2,0",80,300,"3,2",5,6,0.83
Type 75 SPH,Japan,IV,"6,3",Tank destroyer,,71000,210000,,,30,30,30,30,30,30,6,96,51,16,859,"34,0","25,3",4000→5292,"1,1","1,78",Night vision device,"155,0",28,,"10,0",Autoloader,61,"12,7",600,577,"8,0",,,,,5,5,1.0
UDES 33,Sweden,V,"7,7",Tank destroyer,,130000,370000,,,12,6,12,18,7,5,4,65,58,14,286,"33,3","8,6",5060→6562,"1,5","2,02",Night vision device,,10,7,"13,0",,430,,,,,,,,,4,2,2.0
VFW,Germany,III,"5,7",Tank destroyer,•,0,0,Bundle or Gift,,20,14,14,12,0,0,6,101,66,6,687,"26,4","26,0",4600,"1,4","3,32",Rangefinder,"88,0",48,,"5,2",,272,,,,,,,,,6,5,1.2
Waffenträger,Germany,IV,"5,7",Tank destroyer,,46000,170000,,,20,10,10,20,10,10,4,68,38,8,267,"16,4","16,3",6000→7421,"0,9","1,6",,"88,0",30,,"11,1",,273,,,,,,,,,6,8,0.75
Wiesel 1A2,Germany,VI,"9,0",Tank destroyer,,270000,740000,,,8,8,8,0,0,0,3,62,87,32,166,"57,2","2,9",3100→4268,"1,3","2,26",Night vision device | Thermal imager,,8,7,"13,0",,800,"7,62",1000,1200,"10,4",,,,,5,4,1.25
YaG-10 (29-K),USSR,II,"3,3",Tank destroyer,,14000,55000,,,0,0,0,0,0,0,6,71,47,7,177,"16,7","10,6",1100→1400,"0,5","1,3",Rangefinder,"76,0",48,,"6,5",,119,,,,,,,,,6,11,0.55
Zachlam Tager,Israel,V,"6,7",Tank destroyer,,130000,370000,,,12,6,6,0,0,0,3,80,80,11,282,"32,8","8,6",4970→6292,"1,5","2,02",,,6,,"13,0",,600,,,,,,,,,4,5,0.8
VT1-2,Germany,VI,"8,0",Tank destroyer,,0,0,Bundle or Gift,,20,25,15,20,25,15,3,73,77,44,4197,"96,5","43,5",3550→4728,"0,9","2,2",Laser rangefinder | Night vision device,"120,0",18,,"5,0",Two-plane stabilizer | Autoloader,480,"120,0",12,,"7,5",,,,,4,8,0.5
ZiS-30,USSR,II,"2,3",Tank destroyer,,9200,22000,,,10,7,7,5,0,0,4,76,47,6,95,"23,8","4,0",450→556,"0,4","1,18",,"57,0",20,,"6,5",,143,"7,62",756,600,"10,4",,,,,8,7,1.14
ZT3A2,Britain,VI,"8,3",Tank destroyer,,270000,740000,,Smoke grenades,20,10,10,12,10,10,3,84,115,20,538,"29,1","18,5",5110→7184,"1,5","2,26",Laser rangefinder | Night vision device | Thermal imager,,12,60,"19,5",Two-plane stabilizer,650,"7,62",2000,500,"10,4",,,,,8,10,0.8
AEC AA,Britain,II,"2,7",SPAA,,9200,22000,,,31,25,14,51,51,51,4,90,73,10,301,"23,7","12,7",540→700,"0,4","1,18",,"20,0",600,450,"1,3",,30,,,,,,,,,7,8,0.88
AMX-13 DCA 40,France,IV,"4,7",SPAA,,63000,200000,,,40,20,15,20,20,20,4,79,66,8,515,"33,2","15,5",10000→12870,"1,1","1,72",,"40,0",404,240,"0,5",Autoloader,77,,,,,,,,,15,8,1.88
AS 42,Italy,I,"1,3",SPAA,,4000,2100,,,0,0,0,0,0,0,2,58,92,24,210,"35,0","6,0",180→233,"0,1","1,0",,"20,0",1200,240,"3,9",,45,,,,,,,,,5,4,1.25
ASRAD-R,Sweden,VII,"10,3",SPAA,,340000,930000,,Smoke grenades,38,44,38,25,25,25,4,117,70,17,410,"36,6","11,2",8310→12614,"0,7","2,32",Night vision device | Thermal imager,,8,60,"19,5",,200,,,,,,,,,3,3,1.0
BTR-152A,USSR,II,"3,0",SPAA,,11000,38000,,,13,10,8,0,0,0,5,101,91,12,210,"24,4","8,6",730→946,"0,5","1,24",,"14,5",1200,600,"10,4",,29,,,,,,,,,7,6,1.17
CCKW 353 (M45),China,II,"2,3",SPAA,,7900,10000,,,0,0,0,6,6,6,3,80,70,10,179,"22,4","8,0",330→428,"0,2","1,12",,"12,7",3200,577,"10,4",,26,,,,,,,,,10,11,0.91
2S6,USSR,VII,"10,7",SPAA,,340000,930000,,,9,9,9,9,9,9,4,341,71,71,1355,"39,2","34,6",7220→10591,"1,1","2,32",,"4,0",1936,1251,"65,0",Two-plane stabilizer,54,,8,120,,,8,120,,10,6,1.67
AMX-30 DCA,France,VI,"8,3",SPAA,,180000,500000,,Smoke grenades | ESS,79,35,30,30,20,20,3,455,71,26,1336,"37,1","36,0",7400→10766,"1,1","2,14",Laser rangefinder,"2,0",1200,600,"65,0",,95,,,,,,,,,11,6,1.83
Flakpanzer 38,Germany,I,"2,0",SPAA,,5900,6300,,,20,15,10,7,0,0,2,77,46,7,286,"29,2","9,8",290→373,"0,2","1,06",,"20,0",1080,480,"3,9",,31,,,,,,,,,6,4,1.5
CCKW 353 AA,France,II,"2,7",SPAA,,11000,38000,,,0,0,0,0,0,0,3,83,70,10,179,"21,1","8,5",650→843,"0,6","1,24",,"40,0",384,120,"0,6",,58,,,,,,,,,8,9,0.89
Chieftain Marksman,Britain,VI,"8,0",SPAA,,180000,500000,,Smoke grenades,86,37,37,30,20,20,3,89,53,13,1450,"26,4","55,0",8600→12512,"1,1","2,14",Night vision device,"35,0",500,550,"1,3",Two-plane stabilizer,119,,,,,,,,,5,9,0.56
Flakpanzer I,Germany,I,"1,3",SPAA,,4000,2100,,,13,13,13,7,0,0,2,71,34,7,109,"19,8","5,5",180→231,"0,2","1,0",,"20,0",320,480,"3,9",,31,,,,,,,,,5,3,1.67
Crusader AA Mk I,Britain,III,"4,0",SPAA,,18000,77000,,,20,14,14,30,12,12,3,100,48,8,649,"33,6","19,3",5300→6821,"0,7","1,36",,"40,0",160,120,"0,6",,58,,,,,,,,,4,6,0.67
Crusader AA Mk II,Britain,III,"4,0",SPAA,,26000,110000,,,20,14,14,50,50,50,4,89,48,8,649,"33,1","19,6",920→1184,"0,5","1,42",,"20,0",1200,450,"1,3",,30,,,,,,,,,6,5,1.2
Falcon,Britain,V,"8,0",SPAA,,130000,370000,,,12,12,10,10,10,10,3,89,53,9,406,"25,5","15,9",5780→7976,"1,0","2,02",Night vision device,"30,0",620,600,"65,0",Two-plane stabilizer,95,,,,,,,,,6,5,1.2
Flakpanzer 341,Germany,IV,"6,7",SPAA,,0,0,Bundle or Gift,Smoke grenades,50,41,15,60,40,40,5,107,50,4,1145,"25,6","44,8",5360→7252,"0,7","1,84",,"2,0",1504,250,"0,3",,33,,,,,,,,,4,3,1.33
FlaRakPz 1,Germany,VII,"10,0",SPAA,,340000,930000,,Smoke grenades,32,15,11,15,15,15,3,-1154,77,77,1145,"35,2","32,5",6900→9908,"1,0","2,32",,,10,145,"5,0",Autoloader,54,,,,,,,,,6,3,2.0
FlaRakRad,Germany,VII,"10,7",SPAA,,390000,1060000,,Smoke grenades,5,5,5,15,15,15,3,3000,110,39,687,"25,0","27,5",11000→17280,"0,9","2,38",Laser rangefinder | Night vision device | Thermal imager,,10,145,"5,0",Autoloader,59,,,,,,,,,4,5,0.8
GAZ-AAA (4M),USSR,I,"1,0",SPAA,,2900,700,,,0,0,0,0,0,0,3,75,49,7,109,"36,3","3,0",90→116,"0,1","1,0",,"4,0",8000,600,"78,0",,7,,,,,,,,,11,10,1.1
GAZ-AAA (DShK),USSR,I,"1,0",SPAA,,4000,2100,,,0,0,0,0,0,0,3,75,49,7,109,"36,3","3,0",180→233,"0,2","1,0",,"12,7",1000,600,"10,4",,25,,,,,,,,,4,7,0.57
GAZ-MM (72-K),USSR,II,"2,3",SPAA,,7900,10000,,,0,0,0,7,0,0,4,79,49,7,109,"36,3","3,0",350→453,"0,3","1,12",,"25,0",399,240,"0,3",,42,,,,,,,,,6,6,1.0
Gepard,Germany,VI,"8,0",SPAA,,180000,500000,,Smoke grenades,30,25,20,25,20,20,3,313,71,28,1584,"34,4","46,0",6690→9051,"1,2","2,14",,"2,0",680,550,"1,3",Two-plane stabilizer,119,,,,,,,,,10,7,1.43
Hovet,Israel,V,"8,0",SPAA,,150000,420000,,,38,44,38,17,17,17,4,117,70,17,404,"36,1","11,2",5320→7341,"1,3","2,08",Night vision device,"20,0",2200,3000,"26,0",,50,,,,,,,,,1,1,1.0
ItO 90M,Sweden,VII,"11,0",SPAA,,390000,1060000,,,8,8,8,8,8,8,4,-88,120,39,523,"22,3","23,5",10350→14986,"0,7","2,38",Night vision device | Thermal imager,,8,60,"19,5",,59,,,,,,,,,5,4,1.25
▄ItO 90M,France,VII,"11,0",SPAA,,390000,1060000,,,8,8,8,8,8,8,4,-88,120,39,523,"22,3","23,5",9710→14060,"0,7","2,38",Night vision device | Thermal imager,,8,60,"19,5",,59,,,,,,,,,4,4,1.0
Kugelblitz,Germany,V,"7,3",SPAA,,110000,310000,,,80,30,20,50,30,30,5,83,43,8,572,"22,9","25,0",7390→9510,"0,7","1,96",,"2,0",1200,450,"13,0",,61,,,,,,,,,6,3,2.0
L-62 ANTI II,Sweden,III,"3,7",SPAA,,26000,110000,,,12,13,12,10,10,10,4,71,44,5,275,"25,9","10,6",1120→1441,"0,7","1,42",,"40,0",144,120,"0,6",,60,,,,,,,,,6,8,0.75
LAV-AD,USA,VI,"10,0",SPAA,,220000,590000,,Smoke grenades,12,6,6,12,6,6,3,136,109,20,525,"39,2","13,4",5940→9242,"0,9","2,2",,"25,0",1000,2201,"26,0",Two-plane stabilizer,290,,16,,,,12,60,,4,3,1.33
Light AA Mk I,Britain,I,"1,0",SPAA,,4000,2100,,,14,14,14,14,14,14,2,108,55,7,168,"34,3","4,9",220→283,"0,2","1,0",,"7,92",3600,600,"10,4",,9,,,,,,,,,4,5,0.8
Lvkv 42,Sweden,IV,"5,0",SPAA,,63000,200000,,,20,14,20,20,20,20,5,71,66,8,382,"28,3","13,5",4600→5920,"1,2","1,72",,"40,0",104,240,"0,6",,72,,,,,,,,,5,4,1.25
Lvkv 9040C,Sweden,VI,"9,7",SPAA,,180000,500000,,Smoke grenades,20,16,20,20,20,20,5,95,77,50,1049,"36,8","28,5",3000→4464,"1,0","2,14",Laser rangefinder | Night vision device | Thermal imager,"40,0",234,,"0,2",Two-plane stabilizer | Autoloader,142,"7,62",2000,600,"8,0",,,,,8,12,0.67
Lvrbv 701,Sweden,VI,"9,3",SPAA,,270000,740000,,Smoke grenades,25,10,5,0,0,0,4,93,42,8,259,"26,7","9,7",15000→19965,"0,9","2,26",,,6,5,"15,6",,200,,,,,,,,,6,7,0.86
Lvtdgb m/40,Sweden,II,"3,0",SPAA,,11000,38000,,,15,10,15,0,0,0,4,84,49,7,267,"29,7","9,0",670→868,"0,4","1,24",,"40,0",144,120,"0,6",,60,,,,,,,,,6,6,1.0
M13 MGMC,USA,I,"1,3",SPAA,,4000,2100,,,6,6,6,12,6,6,3,75,80,11,282,"34,0","8,3",200→257,"0,1","1,0",,"12,7",4800,577,"10,4",,26,,,,,,,,,10,6,1.67
M15 CGMC,USA,II,"2,0",SPAA,,7900,10000,,,6,6,6,6,6,0,5,82,80,11,282,"31,3","9,0",690→888,"0,5","1,12",,"37,0",240,120,"2,6",,46,"2,0",3400,577,"10,4",,,,,5,10,0.5
M16 MGMC,USA,II,"2,7",SPAA,,11000,38000,,,6,6,6,6,6,6,3,80,80,11,282,"32,8","8,6",680→875,"0,4","1,24",,"12,7",4800,577,"10,4",,26,,,,,,,,,10,11,0.91
▅M16 MGMC,Japan,II,"2,7",SPAA,,7900,10000,,,4,4,4,12,12,12,3,80,80,11,282,"32,8","8,6",340→437,"0,2","1,12",,"12,7",4800,577,"10,4",,26,,,,,,,,,4,3,1.33
M163,USA,V,"8,0",SPAA,,110000,310000,,,38,44,38,17,17,17,4,117,70,17,404,"36,1","11,2",5500→7590,"1,4","1,96",Night vision device,"20,0",2200,3000,"26,0",,50,,,,,,,,,5,9,0.56
M19A1,USA,III,"5,0",SPAA,,40000,150000,,,12,12,12,12,8,8,6,123,62,26,565,"32,3","17,5",4800→6177,"1,0","1,54",,"40,0",352,120,"0,6",,58,,,,,,,,,4,5,0.8
▅M19A1,Japan,III,"5,0",SPAA,,40000,150000,,,12,12,12,12,8,8,6,123,62,26,565,"32,3","17,5",1700→2187,"0,9","1,54",,"40,0",352,120,"0,6",,58,,,,,,,,,1,1,1.0
M42,USA,IV,"5,7",SPAA,,71000,210000,,,12,12,12,12,8,8,6,109,79,21,954,"42,4","22,5",3700→5106,"1,4","1,78",Night vision device,"40,0",480,120,"0,6",,58,,,,,,,,,7,9,0.78
M247,USA,VI,"9,0",SPAA,,180000,500000,,Smoke grenades,110,76,35,25,12,12,3,192,53,9,1431,"29,0","49,4",6640→9880,"1,0","2,14",Laser rangefinder | Night vision device,"40,0",560,300,"6,5",Two-plane stabilizer,90,,,,,,,,,11,11,1.0
␗M42,China,IV,"5,7",SPAA,,71000,210000,,,12,12,12,12,8,8,6,109,79,21,954,"42,4","22,5",4300→5934,"1,3","1,78",Night vision device,"40,0",480,120,"0,6",,58,,,,,,,,,6,8,0.75
M42 Contraereo,Italy,II,"3,3",SPAA,,14000,55000,,Smoke grenades,30,25,25,15,15,15,3,91,42,4,353,"22,8","15,5",900→1217,"0,5","1,3",,"20,0",640,600,"15,6",,31,,,,,,,,,5,8,0.62
▅M42,Japan,IV,"5,7",SPAA,,71000,210000,,,12,12,12,12,8,8,6,109,79,21,954,"42,4","22,5",3450→4761,"1,3","1,78",Night vision device,"40,0",480,120,"0,6",,58,,,,,,,,,6,8,0.75
Machbet,Israel,VI,"9,3",SPAA,,340000,930000,,,38,44,38,38,25,25,4,117,70,17,404,"36,1","11,2",6670→9391,"0,9","2,32",Laser rangefinder | Night vision device | Thermal imager,"20,0",2200,3000,"26,0",,50,,4,,,,,,,1,1,1.0
Ostwind,Germany,III,"4,7",SPAA,,40000,150000,,,30,30,20,25,25,25,5,121,43,8,572,"22,9","25,0",6700→8622,"0,8","1,54",,"37,0",1000,250,"0,3",,33,,,,,,,,,7,7,1.0
Ostwind II,Germany,IV,"5,7",SPAA,,63000,200000,,,30,30,20,25,25,25,6,121,43,8,572,"22,9","25,0",3740→4813,"0,9","1,72",,"2,0",992,250,"0,3",,33,"7,92",1800,900,"10,4",,,,,4,3,1.33
OTOMATIC,Italy,VII,"10,7",SPAA,,390000,1060000,,Smoke grenades,50,30,25,25,25,25,4,-207,71,28,1584,"34,4","46,0",7650→11383,"1,0","2,38",Laser rangefinder | Night vision device | Thermal imager,"76,0",90,,"0,5",Two-plane stabilizer | Autoloader,308,,,,,,,,,13,14,0.93
P.7.T AA,France,I,"1,3",SPAA,,4000,2100,,,0,0,0,0,0,0,3,67,44,8,38,"17,3","2,2",190→244,"0,1","1,0",,"4,0",1440,450,"3,9",,14,,,,,,,,,7,7,1.0
